antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'farecar_weekday=0.0', 'ChargingStation=0.0'})","frozenset({'farecar_night=0.0', 'type2=2.0'})",0.08580593424218123,0.48115477145148355,0.058941459502806735,0.6869158878504673,1.427640186915888,1.0,0.017655524823328994,1.6572071479012318,0.3276584317937701,0.11602209944751382,0.39657513469788674,0.4047079439252337
frozenset({'farecar_night=0.0'}),"frozenset({'farecar_weekday=0.0', 'type2=2.0', 'ChargingStation=0.0'})",0.8853247794707297,0.058941459502806735,0.058941459502806735,0.06657608695652174,1.1295289855072466,1.0,0.006759124866801414,1.0081791642007776,0.9999999999999999,0.06657608695652174,0.00811280821029622,0.5332880434782609
frozenset({'farecar_weekday=0.0'}),"frozenset({'farecar_night=0.0', 'type2=2.0', 'ChargingStation=0.0'})",0.09663191659983962,0.46431435445068164,0.058941459502806735,0.6099585062240663,1.3136757465654763,1.0,0.014073873527420094,1.3734068146530396,0.2643187767783544,0.11741214057507986,0.2718836186548064,0.36845075570270674
frozenset({'ChargingStation=0.0'}),"frozenset({'farecar_night=0.0', 'farecar_weekday=0.0', 'type2=2.0'})",0.7289494787489976,0.05974338412189254,0.058941459502806735,0.08085808580858085,1.353423261789266,1.0,0.015391550788452023,1.0229721889086771,0.9634102161574688,0.08076923076923076,0.02245631812648215,0.5337176335083172
"frozenset({'farecar_night=0.0', 'farecar_weekday=1.0', 'ChargingStation=0.0'})",frozenset({'type2=2.0'}),0.6118684843624699,0.5,0.4053728949478749,0.6625163826998689,1.3250327653997378,1.0,0.09943865276663993,1.4815533980582523,0.6320066050306136,0.5737797956867196,0.3250327653997378,0.7366310862978094
"frozenset({'farecar_night=0.0', 'ChargingStation=0.0'})","frozenset({'type2=2.0', 'farecar_weekday=1.0'})",0.6976744186046512,0.44025661587810744,0.4053728949478749,0.5810344827586207,1.3197632058287796,1.0,0.09821711642826503,1.336013015599579,0.8014152020086738,0.5533661740558291,0.2515042979942693,0.7508997550405125
"frozenset({'farecar_weekday=1.0', 'ChargingStation=0.0'})","frozenset({'farecar_night=0.0', 'type2=2.0'})",0.6431435445068163,0.48115477145148355,0.4053728949478749,0.6302992518703242,1.3099719451371572,1.0,0.09592130978020064,1.4034194714870496,0.6630813856566533,0.5638594534300054,0.28745466318747187,0.7363996259351621
frozenset({'ChargingStation=0.0'}),"frozenset({'farecar_night=0.0', 'type2=2.0', 'farecar_weekday=1.0'})",0.7289494787489976,0.421411387329591,0.4053728949478749,0.556105610561056,1.3196264440906507,1.0,0.09818528381507757,1.303437543785382,0.8935964742858146,0.5441334768568352,0.2327979159662327,0.7590233095621646
"frozenset({'faremotor_day/hour=0.0', 'farecar_night=0.0', 'ChargingStation=0.0'})",frozenset({'type2=2.0'}),0.5777866880513232,0.5,0.4161988773055333,0.7203331020124913,1.4406662040249827,1.0,0.1273055332798717,1.7878411910669976,0.7244600709597498,0.6290909090909091,0.4406662040249827,0.7763654283117789
"frozenset({'faremotor_day/hour=0.0', 'farecar_night=0.0'})","frozenset({'type2=2.0', 'ChargingStation=0.0'})",0.6920609462710505,0.47995188452285487,0.4161988773055333,0.6013904982618772,1.2530224750752896,1.0,0.08404292193807239,1.3046555920255123,0.6557457249518305,0.5506631299734749,0.23351418863926113,0.734279209030688
"frozenset({'faremotor_day/hour=0.0', 'ChargingStation=0.0'})","frozenset({'farecar_night=0.0', 'type2=2.0'})",0.6022453889334403,0.48115477145148355,0.4161988773055333,0.6910785619174434,1.4362916111850865,1.0,0.12642563483555402,1.679537787241103,0.7636933619242962,0.6237980769230771,0.40459809383470163,0.7780392809587218
"frozenset({'farecar_night=0.0', 'ChargingStation=0.0'})","frozenset({'faremotor_day/hour=0.0', 'type2=2.0'})",0.6976744186046512,0.44266238973536487,0.4161988773055333,0.596551724137931,1.3476449275362319,1.0,0.1073646519087671,1.3814351023653348,0.853268119164073,0.574750830564784,0.276115107913669,0.7683845577211394
frozenset({'faremotor_day/hour=0.0'}),"frozenset({'farecar_night=0.0', 'type2=2.0', 'ChargingStation=0.0'})",0.7582197273456295,0.46431435445068164,0.4161988773055333,0.5489159175039662,1.182207511446366,1.0,0.0641465740712755,1.1875516479879966,0.6374581811558778,0.5161611138736948,0.15793136096923024,0.7226444872493925
frozenset({'ChargingStation=0.0'}),"frozenset({'faremotor_day/hour=0.0', 'farecar_night=0.0', 'type2=2.0'})",0.7289494787489976,0.4282277465918204,0.4161988773055333,0.570957095709571,1.333302431366732,1.0,0.10404248464156796,1.3326691752513726,0.9222731470397098,0.5616883116883118,0.24962622489457922,0.7714336040345607
"frozenset({'farecar_night=0.0', 'faremotor_month=0.0', 'ChargingStation=0.0'})",frozenset({'type2=2.0'}),0.6491579791499599,0.5,0.4318364073777065,0.6652254478072885,1.330450895614577,1.0,0.10725741780272657,1.4935424354243547,0.7079400450988196,0.602012297372834,0.3304508956145771,0.7644491312813508
"frozenset({'farecar_night=0.0', 'faremotor_month=0.0'})","frozenset({'type2=2.0', 'ChargingStation=0.0'})",0.7718524458700882,0.47995188452285487,0.4318364073777065,0.5594805194805196,1.1657012661523942,1.0,0.06138437140878289,1.1805337527046045,0.6230497721164535,0.5266503667481662,0.1529255324475064,0.7296149464570518
"frozenset({'farecar_night=0.0', 'ChargingStation=0.0'})","frozenset({'faremotor_month=0.0', 'type2=2.0'})",0.6976744186046512,0.4631114675220529,0.4318364073777065,0.6189655172413793,1.3365367965367965,1.0,0.10873538352511147,1.4090287277701778,0.8328690807799446,0.5924092409240924,0.29029126213592227,0.775716524854456
"frozenset({'faremotor_month=0.0', 'ChargingStation=0.0'})","frozenset({'farecar_night=0.0', 'type2=2.0'})",0.6788291900561347,0.48115477145148355,0.4318364073777065,0.6361488481984643,1.322129356172475,1.0,0.1052145035816513,1.4259820972932442,0.7586130150682121,0.5930616740088106,0.2987289238075502,0.7668244240992321
frozenset({'ChargingStation=0.0'}),"frozenset({'farecar_night=0.0', 'faremotor_month=0.0', 'type2=2.0'})",0.7289494787489976,0.4470729751403368,0.4318364073777065,0.5924092409240924,1.3250839882194498,1.0,0.10594279518639443,1.3565739962143963,0.905111173377726,0.5802801724137931,0.2628489099816436,0.7791642617176516
"frozenset({'farecar_night=0.0', 'largemotor_month=1.0', 'ChargingStation=0.0'})",frozenset({'type2=2.0'}),0.6764234161988774,0.5,0.45669607056936645,0.6751630112625963,1.3503260225251925,1.0,0.11848436246992777,1.5392335766423355,0.801782689439311,0.6345403899721448,0.3503260225251925,0.7942775762006646
"frozenset({'farecar_night=0.0', 'largemotor_month=1.0'})","frozenset({'type2=2.0', 'ChargingStation=0.0'})",0.8640737770649559,0.47995188452285487,0.45669607056936645,0.5285382830626449,1.1012318111597632,1.0,0.04198223290025971,1.1030548118634327,0.6762931827069749,0.5146859466787166,0.093426737053382,0.7400419067777719
"frozenset({'farecar_night=0.0', 'ChargingStation=0.0'})","frozenset({'largemotor_month=1.0', 'type2=2.0'})",0.6976744186046512,0.49238171611868486,0.45669607056936645,0.6545977011494253,1.3294516829533116,1.0,0.11317394304470257,1.4696436172271021,0.8196798811372996,0.6227446692181519,0.31956292785676665,0.7910610655584259
"frozenset({'largemotor_month=1.0', 'ChargingStation=0.0'})","frozenset({'farecar_night=0.0', 'type2=2.0'})",0.7076984763432237,0.48115477145148355,0.45669607056936645,0.6453257790368272,1.3412020774315392,1.0,0.11618357192787954,1.4628783201088362,0.870334842370091,0.6237677984665936,0.316416145995245,0.797246222851747
frozenset({'ChargingStation=0.0'}),"frozenset({'largemotor_month=1.0', 'farecar_night=0.0', 'type2=2.0'})",0.7289494787489976,0.4735364875701684,0.45669607056936645,0.6265126512651265,1.323050425279615,1.0,0.11151189478646101,1.4095886091272956,0.900831727197635,0.6123655913978494,0.29057315480215185,0.7954747845656707
"frozenset({'totalbike=0.0', 'farecar_night=0.0', 'ChargingStation=0.0'})",frozenset({'type2=2.0'}),0.6976744186046512,0.5,0.46431435445068164,0.6655172413793103,1.3310344827586207,1.0,0.11547714514835605,1.4948453608247423,0.8226385013949781,0.633132859486058,0.3310344827586207,0.7970729751403368
"frozenset({'totalbike=0.0', 'ChargingStation=0.0'})","frozenset({'farecar_night=0.0', 'type2=2.0'})",0.7289494787489976,0.48115477145148355,0.46431435445068164,0.6369636963696369,1.3238228822882288,1.0,0.11357683460352963,1.4291827659109133,0.9024588404819575,0.6225806451612904,0.30029942716064484,0.8009818481848185
"frozenset({'farecar_night=0.0', 'ChargingStation=0.0'})","frozenset({'totalbike=0.0', 'type2=2.0'})",0.6976744186046512,0.5,0.46431435445068164,0.6655172413793103,1.3310344827586207,1.0,0.11547714514835605,1.4948453608247423,0.8226385013949781,0.633132859486058,0.3310344827586207,0.7970729751403368
frozenset({'ChargingStation=0.0'}),"frozenset({'totalbike=0.0', 'farecar_night=0.0', 'type2=2.0'})",0.7289494787489976,0.48115477145148355,0.46431435445068164,0.6369636963696369,1.3238228822882288,1.0,0.11357683460352963,1.4291827659109133,0.9024588404819575,0.6225806451612904,0.30029942716064484,0.8009818481848185
"frozenset({'totalcar=1.0', 'farecar_night=0.0', 'ChargingStation=0.0'})",frozenset({'type2=2.0'}),0.6676022453889334,0.5,0.45228548516439454,0.6774774774774774,1.3549549549549549,1.0,0.11848436246992783,1.5502793296089383,0.7881162898134128,0.632286995515695,0.3549549549549549,0.7910242239031333
"frozenset({'totalcar=1.0', 'farecar_night=0.0'})","frozenset({'type2=2.0', 'ChargingStation=0.0'})",0.855252606255012,0.47995188452285487,0.45228548516439454,0.5288326300984529,1.101845095627019,1.0,0.04180538504921838,1.103743910758956,0.6385704603052986,0.5122615803814714,0.09399273667350933,0.7355942599113818
"frozenset({'totalcar=1.0', 'ChargingStation=0.0'})","frozenset({'farecar_night=0.0', 'type2=2.0'})",0.698476343223737,0.48115477145148355,0.45228548516439454,0.6475315729047072,1.3457864523536165,1.0,0.1162102598763094,1.472033205425921,0.8521389769126302,0.6218302094818081,0.32066749831865515,0.7937657864523535
"frozenset({'farecar_night=0.0', 'ChargingStation=0.0'})","frozenset({'totalcar=1.0', 'type2=2.0'})",0.6976744186046512,0.48757016840417,0.45228548516439454,0.6482758620689655,1.3296052631578947,1.0,0.11212025139404336,1.456908344733242,0.8199672667757774,0.6170678336980306,0.31361502347417836,0.787953720508167
frozenset({'ChargingStation=0.0'}),"frozenset({'totalcar=1.0', 'farecar_night=0.0', 'type2=2.0'})",0.7289494787489976,0.46912590216519645,0.45228548516439454,0.6204620462046204,1.3225917463541226,1.0,0.11031640331342135,1.3987378403821344,0.8998646607075415,0.6064516129032257,0.28506974564525933,0.7922823051535923
"frozenset({'farecar_night=0.0', 'totallargemotor=0.0', 'ChargingStation=0.0'})",frozenset({'type2=2.0'}),0.6960705693664796,0.5,0.46431435445068164,0.6670506912442395,1.334101382488479,1.0,0.11627906976744184,1.501730103806228,0.8239800219649018,0.6345205479452055,0.3341013824884791,0.7978397000728015
"frozenset({'farecar_night=0.0', 'totallargemotor=0.0'})","frozenset({'type2=2.0', 'ChargingStation=0.0'})",0.8476343223736968,0.47995188452285487,0.46431435445068164,0.5477767265846736,1.1413159198848588,1.0,0.057490664041172757,1.1499808746011346,0.8126397600218161,0.5378541569902462,0.13042032081894825,0.7575976364752941
"frozenset({'farecar_night=0.0', 'ChargingStation=0.0'})","frozenset({'totallargemotor=0.0', 'type2=2.0'})",0.6976744186046512,0.5,0.46431435445068164,0.6655172413793103,1.3310344827586207,1.0,0.11547714514835605,1.4948453608247423,0.8226385013949781,0.633132859486058,0.3310344827586207,0.7970729751403368
"frozenset({'totallargemotor=0.0', 'ChargingStation=0.0'})","frozenset({'farecar_night=0.0', 'type2=2.0'})",0.7273456295108259,0.48115477145148355,0.46431435445068164,0.6383682469680265,1.3267420066152151,1.0,0.11434853431716474,1.4347336045533674,0.903245961597074,0.6239224137931034,0.3030064976338935,0.8016841234840133
frozenset({'ChargingStation=0.0'}),"frozenset({'farecar_night=0.0', 'totallargemotor=0.0', 'type2=2.0'})",0.7289494787489976,0.48115477145148355,0.46431435445068164,0.6369636963696369,1.3238228822882288,1.0,0.11357683460352963,1.4291827659109133,0.9024588404819575,0.6225806451612904,0.30029942716064484,0.8009818481848185
"frozenset({'farecar_night=0.0', 'totalmotor=0.0', 'ChargingStation=0.0'})",frozenset({'type2=2.0'}),0.5493183640737771,0.5,0.4033680834001604,0.7343065693430657,1.4686131386861314,1.0,0.12870890136327184,1.881868131868132,0.7080064099389428,0.6244568590937306,0.4686131386861314,0.7705213680716932
"frozenset({'farecar_night=0.0', 'totalmotor=0.0'})","frozenset({'type2=2.0', 'ChargingStation=0.0'})",0.6511627906976745,0.47995188452285487,0.4033680834001604,0.6194581280788177,1.2906671440506026,1.0,0.09084127487365024,1.3665989312862195,0.6455931080185553,0.5542699724517905,0.2682564159048353,0.7299462737303027
"frozenset({'farecar_night=0.0', 'ChargingStation=0.0'})","frozenset({'totalmotor=0.0', 'type2=2.0'})",0.6976744186046512,0.4290296712109062,0.4033680834001604,0.5781609195402299,1.3476012461059188,1.0,0.10404505697394678,1.3535263924973069,0.8531885609420401,0.5576496674057649,0.26118913857677895,0.7591739177140402
"frozenset({'totalmotor=0.0', 'ChargingStation=0.0'})","frozenset({'farecar_night=0.0', 'type2=2.0'})",0.5721732157177225,0.48115477145148355,0.4033680834001604,0.7049754730203224,1.46517402476057,1.0,0.12806421056083922,1.758651166600316,0.7420928971624797,0.620604565083282,0.43138240317827203,0.7716544031768279
frozenset({'totalmotor=0.0'}),"frozenset({'farecar_night=0.0', 'type2=2.0', 'ChargingStation=0.0'})",0.7281475541299118,0.46431435445068164,0.4033680834001604,0.5539647577092511,1.1930812657399588,1.0,0.06527872185948763,1.200993990515509,0.595301348252667,0.5111788617886179,0.16735636656203015,0.7113519816180107
frozenset({'ChargingStation=0.0'}),"frozenset({'farecar_night=0.0', 'totalmotor=0.0', 'type2=2.0'})",0.7289494787489976,0.41499599037690454,0.4033680834001604,0.5533553355335533,1.333399233643171,1.0,0.10085697253199177,1.3097749870625461,0.922474031550343,0.5446670276123444,0.23651008006900753,0.7626680059310279
"frozenset({'farecar_night=0.0', 'ChargingStation=0.0'})","frozenset({'totalmotor=1.0', 'type2=2.0'})",0.6976744186046512,0.07097032878909383,0.06094627105052125,0.08735632183908046,1.230885122410546,1.0,0.011432088174409272,1.0179544256341164,0.6204453441295543,0.08611898016997167,0.017637749964033944,0.47305669199298656
frozenset({'ChargingStation=0.0'}),"frozenset({'totalmotor=1.0', 'farecar_night=0.0', 'type2=2.0'})",0.7289494787489976,0.066158781074579,0.06094627105052125,0.0836083608360836,1.2637530419708636,1.0,0.012719862071537844,1.0190416182511497,0.7699898785425099,0.08301474604041507,0.01868581018685808,0.5024102410241024
"frozenset({'farecar_night=0.0', 'ChargingStation=0.0'})","frozenset({'type=0.0', 'type2=2.0'})",0.6976744186046512,0.19807538091419408,0.1752205292702486,0.2511494252873563,1.2679487179487177,1.0,0.03702840305104341,1.0708740116725266,0.6989966555183942,0.24318308291597102,0.06618333333333327,0.5678824049513704
frozenset({'ChargingStation=0.0'}),"frozenset({'farecar_night=0.0', 'type=0.0', 'type2=2.0'})",0.7289494787489976,0.18364073777064957,0.1752205292702486,0.24037403740374036,1.3089363521504986,1.0,0.04135570919525222,1.07468583543299,0.8707635437964603,0.2376291462751495,0.06949550554269569,0.5972612545097303
"frozenset({'farecar_night=0.0', 'type=1.0', 'ChargingStation=0.0'})",frozenset({'type2=2.0'}),0.36728147554129914,0.5,0.28909382518043303,0.7871179039301309,1.5742358078602618,1.0,0.10545308740978346,2.348717948717948,0.5765141007859454,0.4999999999999999,0.5742358078602618,0.6826527771454984
"frozenset({'farecar_night=0.0', 'type=1.0'})","frozenset({'type2=2.0', 'ChargingStation=0.0'})",0.3873295910184443,0.47995188452285487,0.28909382518043303,0.7463768115942029,1.5551075757025412,1.0,0.10319425803966406,2.050475426738458,0.5826259340212473,0.4999999999999999,0.5123082252243192,0.6743579964403763
"frozenset({'farecar_night=0.0', 'ChargingStation=0.0'})","frozenset({'type=1.0', 'type2=2.0'})",0.6976744186046512,0.3019246190858059,0.28909382518043303,0.414367816091954,1.372421425409473,1.0,0.07844874209731262,1.1920031038181527,0.8975781500053345,0.4068848758465011,0.161076009955964,0.6859355680725374
"frozenset({'type=1.0', 'ChargingStation=0.0'})","frozenset({'farecar_night=0.0', 'type2=2.0'})",0.37169206094627105,0.48115477145148355,0.28909382518043303,0.7777777777777778,1.6164814814814816,1.0,0.11025241654549908,2.334803528468324,0.6069833166195642,0.5128022759601707,0.5716984372316676,0.6893055555555556
frozenset({'farecar_night=0.0'}),"frozenset({'type=1.0', 'type2=2.0', 'ChargingStation=0.0'})",0.8853247794707297,0.293504410585405,0.28909382518043303,0.32653985507246375,1.112555189276946,1.0,0.029247097605222816,1.049053302910172,0.8822148725061331,0.3249211356466877,0.04675959055092198,0.655756266334046
frozenset({'type=1.0'}),"frozenset({'farecar_night=0.0', 'type2=2.0', 'ChargingStation=0.0'})",0.3917401764234162,0.46431435445068164,0.28909382518043303,0.7379733879222109,1.5893830997219291,1.0,0.10720323805199841,2.044394045709704,0.609649126817017,0.5099009900990098,0.5108575070943068,0.6802993019058377
frozenset({'ChargingStation=0.0'}),"frozenset({'farecar_night=0.0', 'type=1.0', 'type2=2.0'})",0.7289494787489976,0.297514033680834,0.28909382518043303,0.39658965896589654,1.3330116030470969,1.0,0.07222112540827735,1.164192786479712,0.9216694433273969,0.39206090266449156,0.1410357359936906,0.6841438860867218
"frozenset({'faremotor_day/hour=0.0', 'farecar_weekday=0.0', 'ChargingStation=0.0'})",frozenset({'type2=2.0'}),0.06455493183640738,0.5,0.05132317562149158,0.7950310559006211,1.5900621118012421,1.0,0.019045709703287887,2.4393939393939386,0.39670287719674235,0.1,0.5900621118012421,0.4488387035718021
"frozenset({'faremotor_day/hour=0.0', 'farecar_weekday=0.0'})","frozenset({'type2=2.0', 'ChargingStation=0.0'})",0.07538091419406576,0.47995188452285487,0.05132317562149158,0.6808510638297872,1.4185819157823636,1.0,0.015143963796994099,1.6294840951617213,0.31912673460537727,0.10182975338106602,0.3863088305254351,0.3938925327503155
"frozenset({'faremotor_day/hour=0.0', 'ChargingStation=0.0'})","frozenset({'farecar_weekday=0.0', 'type2=2.0'})",0.6022453889334403,0.05974338412189254,0.05132317562149158,0.08521970705725698,1.4264291906093887,1.0,0.01534299801480249,1.0278496630632588,0.7515908518145162,0.08404464871963231,0.02709507437134282,0.4721400548709104
"frozenset({'farecar_weekday=0.0', 'ChargingStation=0.0'})","frozenset({'faremotor_day/hour=0.0', 'type2=2.0'})",0.08580593424218123,0.44266238973536487,0.05132317562149158,0.5981308411214953,1.351212244345117,1.0,0.013340115716372059,1.3868633557747896,0.28432017543859645,0.10756302521008404,0.27894843004101383,0.35703643505350124
frozenset({'faremotor_day/hour=0.0'}),"frozenset({'farecar_weekday=0.0', 'type2=2.0', 'ChargingStation=0.0'})",0.7582197273456295,0.058941459502806735,0.05132317562149158,0.06768905341089371,1.1484115592297204,1.0,0.006632598267919995,1.009382699988765,0.5345019693200664,0.06701570680628273,0.009295483258103497,0.4692186763653108
frozenset({'farecar_weekday=0.0'}),"frozenset({'faremotor_day/hour=0.0', 'type2=2.0', 'ChargingStation=0.0'})",0.09663191659983962,0.4286287089013633,0.05132317562149158,0.5311203319502075,1.2391151617248057,1.0,0.009903961970638107,1.218588328803287,0.21361448624056803,0.10829103214890017,0.17937832132197712,0.32542920245779783
frozenset({'ChargingStation=0.0'}),"frozenset({'faremotor_day/hour=0.0', 'farecar_weekday=0.0', 'type2=2.0'})",0.7289494787489976,0.052125100240577385,0.05132317562149158,0.0704070407040704,1.3507319962765507,1.0,0.013326610971383442,1.0196666081435684,0.9579789201183431,0.07032967032967033,0.019287292519438066,0.5275112126597276
"frozenset({'farecar_weekday=0.0', 'largemotor_month=1.0', 'ChargingStation=0.0'})",frozenset({'type2=2.0'}),0.06455493183640738,0.5,0.05132317562149158,0.7950310559006211,1.5900621118012421,1.0,0.019045709703287887,2.4393939393939386,0.39670287719674235,0.1,0.5900621118012421,0.4488387035718021
"frozenset({'farecar_weekday=0.0', 'largemotor_month=1.0'})","frozenset({'type2=2.0', 'ChargingStation=0.0'})",0.07538091419406576,0.47995188452285487,0.05132317562149158,0.6808510638297872,1.4185819157823636,1.0,0.015143963796994099,1.6294840951617213,0.31912673460537727,0.10182975338106602,0.3863088305254351,0.3938925327503155
"frozenset({'farecar_weekday=0.0', 'ChargingStation=0.0'})","frozenset({'largemotor_month=1.0', 'type2=2.0'})",0.08580593424218123,0.49238171611868486,0.05132317562149158,0.5981308411214953,1.2147706170659684,1.0,0.009073902466159356,1.2631431715186212,0.19339364035087708,0.09741248097412482,0.2083241056532458,0.3511826844043958
"frozenset({'largemotor_month=1.0', 'ChargingStation=0.0'})","frozenset({'farecar_weekday=0.0', 'type2=2.0'})",0.7076984763432237,0.05974338412189254,0.05132317562149158,0.07252124645892352,1.213879118580908,1.0,0.009042873706840288,1.013776986575968,0.6027842078189303,0.07166853303471445,0.01358976062624958,0.46579082457174364
frozenset({'farecar_weekday=0.0'}),"frozenset({'largemotor_month=1.0', 'type2=2.0', 'ChargingStation=0.0'})",0.09663191659983962,0.4723336006415397,0.05132317562149158,0.5311203319502075,1.1244601934497602,1.0,0.005680674516996366,1.125377011021141,0.12252413448735022,0.09914794732765297,0.11140889656825037,0.3198895377917421
frozenset({'ChargingStation=0.0'}),"frozenset({'largemotor_month=1.0', 'farecar_weekday=0.0', 'type2=2.0'})",0.7289494787489976,0.052125100240577385,0.05132317562149158,0.0704070407040704,1.3507319962765507,1.0,0.013326610971383442,1.0196666081435684,0.9579789201183431,0.07032967032967033,0.019287292519438066,0.5275112126597276
"frozenset({'totalbike=0.0', 'farecar_weekday=0.0', 'ChargingStation=0.0'})",frozenset({'type2=2.0'}),0.08580593424218123,0.5,0.058941459502806735,0.6869158878504673,1.3738317757009346,1.0,0.01603849238171612,1.5970149253731345,0.29764888411504953,0.11187214611872147,0.3738317757009346,0.40239940342804037
"frozenset({'totalbike=0.0', 'farecar_weekday=0.0'})","frozenset({'type2=2.0', 'ChargingStation=0.0'})",0.09663191659983962,0.47995188452285487,0.058941459502806735,0.6099585062240663,1.2708742811385307,1.0,0.012562789025658369,1.3333148492552336,0.23593938241075385,0.11386522075910147,0.24998960256192862,0.366382761883963
"frozenset({'totalbike=0.0', 'ChargingStation=0.0'})","frozenset({'farecar_weekday=0.0', 'type2=2.0'})",0.7289494787489976,0.05974338412189254,0.058941459502806735,0.08085808580858085,1.353423261789266,1.0,0.015391550788452023,1.0229721889086771,0.9634102161574688,0.08076923076923076,0.02245631812648215,0.5337176335083172
"frozenset({'farecar_weekday=0.0', 'ChargingStation=0.0'})","frozenset({'totalbike=0.0', 'type2=2.0'})",0.08580593424218123,0.5,0.058941459502806735,0.6869158878504673,1.3738317757009346,1.0,0.01603849238171612,1.5970149253731345,0.29764888411504953,0.11187214611872147,0.3738317757009346,0.40239940342804037
frozenset({'farecar_weekday=0.0'}),"frozenset({'totalbike=0.0', 'type2=2.0', 'ChargingStation=0.0'})",0.09663191659983962,0.47995188452285487,0.058941459502806735,0.6099585062240663,1.2708742811385307,1.0,0.012562789025658369,1.3333148492552336,0.23593938241075385,0.11386522075910147,0.24998960256192862,0.366382761883963
frozenset({'ChargingStation=0.0'}),"frozenset({'totalbike=0.0', 'farecar_weekday=0.0', 'type2=2.0'})",0.7289494787489976,0.05974338412189254,0.058941459502806735,0.08085808580858085,1.353423261789266,1.0,0.015391550788452023,1.0229721889086771,0.9634102161574688,0.08076923076923076,0.02245631812648215,0.5337176335083172
"frozenset({'farecar_weekday=0.0', 'totallargemotor=0.0', 'ChargingStation=0.0'})",frozenset({'type2=2.0'}),0.08580593424218123,0.5,0.058941459502806735,0.6869158878504673,1.3738317757009346,1.0,0.01603849238171612,1.5970149253731345,0.29764888411504953,0.11187214611872147,0.3738317757009346,0.40239940342804037
"frozenset({'farecar_weekday=0.0', 'totallargemotor=0.0'})","frozenset({'type2=2.0', 'ChargingStation=0.0'})",0.09663191659983962,0.47995188452285487,0.058941459502806735,0.6099585062240663,1.2708742811385307,1.0,0.012562789025658369,1.3333148492552336,0.23593938241075385,0.11386522075910147,0.24998960256192862,0.366382761883963
"frozenset({'farecar_weekday=0.0', 'ChargingStation=0.0'})","frozenset({'totallargemotor=0.0', 'type2=2.0'})",0.08580593424218123,0.5,0.058941459502806735,0.6869158878504673,1.3738317757009346,1.0,0.01603849238171612,1.5970149253731345,0.29764888411504953,0.11187214611872147,0.3738317757009346,0.40239940342804037
"frozenset({'totallargemotor=0.0', 'ChargingStation=0.0'})","frozenset({'farecar_weekday=0.0', 'type2=2.0'})",0.7273456295108259,0.05974338412189254,0.058941459502806735,0.08103638368246968,1.3564076570743584,1.0,0.01548737016956172,1.0231706665884146,0.963705482192877,0.08094713656387666,0.022645944948434707,0.5338067824452617
frozenset({'farecar_weekday=0.0'}),"frozenset({'totallargemotor=0.0', 'type2=2.0', 'ChargingStation=0.0'})",0.09663191659983962,0.47995188452285487,0.058941459502806735,0.6099585062240663,1.2708742811385307,1.0,0.012562789025658369,1.3333148492552336,0.23593938241075385,0.11386522075910147,0.24998960256192862,0.366382761883963
frozenset({'ChargingStation=0.0'}),"frozenset({'farecar_weekday=0.0', 'totallargemotor=0.0', 'type2=2.0'})",0.7289494787489976,0.05974338412189254,0.058941459502806735,0.08085808580858085,1.353423261789266,1.0,0.015391550788452023,1.0229721889086771,0.9634102161574688,0.08076923076923076,0.02245631812648215,0.5337176335083172
"frozenset({'faremotor_day/hour=0.0', 'farecar_weekday=1.0', 'ChargingStation=0.0'})",frozenset({'type2=2.0'}),0.5376904570970329,0.5,0.3773055332798717,0.7017151379567487,1.4034302759134973,1.0,0.10846030473135526,1.6762499999999998,0.6217915100191435,0.5713418336369156,0.40343027591349734,0.728163102258246
"frozenset({'faremotor_day/hour=0.0', 'farecar_weekday=1.0'})","frozenset({'type2=2.0', 'ChargingStation=0.0'})",0.6828388131515638,0.47995188452285487,0.3773055332798717,0.5525543159130946,1.15127022881141,1.0,0.04957575808242909,1.162259764642491,0.4142820868672673,0.48034711587544665,0.13960714254992893,0.6693431562857035
"frozenset({'faremotor_day/hour=0.0', 'ChargingStation=0.0'})","frozenset({'type2=2.0', 'farecar_weekday=1.0'})",0.6022453889334403,0.44025661587810744,0.3773055332798717,0.6264980026631158,1.4230291608759662,1.0,0.11216301641984067,1.498635584583035,0.7473796750197115,0.5672091621458711,0.3327263743852514,0.7417553765592446
"frozenset({'farecar_weekday=1.0', 'ChargingStation=0.0'})","frozenset({'faremotor_day/hour=0.0', 'type2=2.0'})",0.6431435445068163,0.44266238973536487,0.3773055332798717,0.5866583541147132,1.3252952311250858,1.0,0.09261007492561141,1.3483703270957388,0.6878147798779689,0.5325410299943408,0.2583639821310035,0.7195067132892408
frozenset({'faremotor_day/hour=0.0'}),"frozenset({'type2=2.0', 'farecar_weekday=1.0', 'ChargingStation=0.0'})",0.7582197273456295,0.4210104250200481,0.3773055332798717,0.4976203067160233,1.181966709475964,1.0,0.058087123611503255,1.1524939855653569,0.636745426251668,0.47050000000000003,0.13231651312310402,0.6969053914532498
frozenset({'ChargingStation=0.0'}),"frozenset({'faremotor_day/hour=0.0', 'type2=2.0', 'farecar_weekday=1.0'})",0.7289494787489976,0.3905372894947875,0.3773055332798717,0.5176017601760176,1.3253581004917738,1.0,0.09262357967059998,1.2634016051293913,0.905687013060511,0.508373851971907,0.20848604597301826,0.7418604283426289
